test_id,trial_curr,trial_total,rep,reps,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp,activity->feature->hyp_base,activity->obj->hyp_base
_ecfc97f847e6ce87,1,480,6,25,235,2500,pbp02,interleaved-sim-sim,218,138,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:17.780Z,0.1,0.1
_ecfc97f847e6ce87,1,480,14,25,140,2500,pbp02,interleaved-sim-sim,171,204,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:17.781Z,0.1,0.1
_ecfc97f847e6ce87,1,480,18,25,88,2500,pbp02,interleaved-sim-sim,69,131,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:17.784Z,0.1,0.1
_ecfc97f847e6ce87,1,480,8,25,278,2500,pbp02,interleaved-sim-sim,256,172,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:17.786Z,0.1,0.1
_ecfc97f847e6ce87,1,480,15,25,101,2500,pbp02,interleaved-sim-sim,98,58,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:17.789Z,0.1,0.1
_ecfc97f847e6ce87,1,480,7,25,192,2500,pbp02,interleaved-sim-sim,186,205,"Only in the left scenes, all: (can-move-up objects that are 1)",true,2022-02-15T16:06:17.790Z,0.1,0.1
_ecfc97f847e6ce87,1,480,17,25,666,2500,pbp02,interleaved-sim-sim,538,1984,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:17.792Z,0.1,0.1
_ecfc97f847e6ce87,1,480,22,25,280,2500,pbp02,interleaved-sim-sim,246,369,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:17.055Z,0.1,0.1
_ecfc97f847e6ce87,1,480,19,25,176,2500,pbp02,interleaved-sim-sim,158,122,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:17.715Z,0.1,0.1
_ecfc97f847e6ce87,1,480,10,25,329,2500,pbp02,interleaved-sim-sim,341,667,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:17.742Z,0.1,0.1
_ecfc97f847e6ce87,1,480,4,25,211,2500,pbp02,interleaved-sim-sim,187,144,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:17.785Z,0.1,0.1
_ecfc97f847e6ce87,1,480,16,25,283,2500,pbp02,interleaved-sim-sim,288,733,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:17.793Z,0.1,0.1
_ecfc97f847e6ce87,2,480,14,25,113,2500,pbp02,interleaved-sim-sim,98,92,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.632Z,0.1,100
_ecfc97f847e6ce87,2,480,12,25,358,2500,pbp02,interleaved-sim-sim,340,219,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.633Z,0.1,100
_ecfc97f847e6ce87,2,480,21,25,609,2500,pbp02,interleaved-sim-sim,592,1642,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.634Z,0.1,100
_ecfc97f847e6ce87,2,480,24,25,485,2500,pbp02,interleaved-sim-sim,420,2411,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.635Z,0.1,100
_ecfc97f847e6ce87,2,480,18,25,114,2500,pbp02,interleaved-sim-sim,93,175,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:49.636Z,0.1,100
_ecfc97f847e6ce87,2,480,8,25,226,2500,pbp02,interleaved-sim-sim,197,301,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.639Z,0.1,100
_ecfc97f847e6ce87,2,480,25,25,159,2500,pbp02,interleaved-sim-sim,195,193,"Only in the left scenes, all: (can-move-up objects that are 1)",true,2022-02-15T16:06:49.642Z,0.1,100
_ecfc97f847e6ce87,2,480,1,25,165,2500,pbp02,interleaved-sim-sim,172,296,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.643Z,0.1,100
_ecfc97f847e6ce87,2,480,19,25,399,2500,pbp02,interleaved-sim-sim,334,1712,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.644Z,0.1,100
_ecfc97f847e6ce87,2,480,7,25,180,2500,pbp02,interleaved-sim-sim,154,101,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.646Z,0.1,100
_ecfc97f847e6ce87,2,480,22,25,65,2500,pbp02,interleaved-sim-sim,66,33,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:49.647Z,0.1,100
_ecfc97f847e6ce87,2,480,3,25,145,2500,pbp02,interleaved-sim-sim,171,101,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.649Z,0.1,100
_ecfc97f847e6ce87,2,480,15,25,360,2500,pbp02,interleaved-sim-sim,375,826,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:49.652Z,0.1,100
_ecfc97f847e6ce87,2,480,17,25,110,2500,pbp02,interleaved-sim-sim,119,79,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:49.654Z,0.1,100
_ecfc97f847e6ce87,2,480,4,25,112,2500,pbp02,interleaved-sim-sim,112,61,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.655Z,0.1,100
_ecfc97f847e6ce87,2,480,5,25,342,2500,pbp02,interleaved-sim-sim,307,825,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.656Z,0.1,100
_ecfc97f847e6ce87,2,480,2,25,66,2500,pbp02,interleaved-sim-sim,57,85,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.658Z,0.1,100
_ecfc97f847e6ce87,2,480,11,25,313,2500,pbp02,interleaved-sim-sim,293,239,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.659Z,0.1,100
_ecfc97f847e6ce87,2,480,13,25,150,2500,pbp02,interleaved-sim-sim,143,78,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.663Z,0.1,100
_ecfc97f847e6ce87,2,480,20,25,106,2500,pbp02,interleaved-sim-sim,90,59,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.665Z,0.1,100
_ecfc97f847e6ce87,2,480,23,25,234,2500,pbp02,interleaved-sim-sim,271,192,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.666Z,0.1,100
_ecfc97f847e6ce87,2,480,16,25,197,2500,pbp02,interleaved-sim-sim,215,456,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:49.667Z,0.1,100
_ecfc97f847e6ce87,2,480,10,25,393,2500,pbp02,interleaved-sim-sim,352,469,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:49.668Z,0.1,100
_ecfc97f847e6ce87,2,480,9,25,450,2500,pbp02,interleaved-sim-sim,388,1442,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:06:49.669Z,0.1,100
_ecfc97f847e6ce87,2,480,6,25,93,2500,pbp02,interleaved-sim-sim,76,51,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:06:49.673Z,0.1,100
_ecfc97f847e6ce87,3,480,3,25,331,2500,pbp02,interleaved-sim-sim,280,518,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.355Z,100,0.1
_ecfc97f847e6ce87,3,480,2,25,357,2500,pbp02,interleaved-sim-sim,434,601,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.356Z,100,0.1
_ecfc97f847e6ce87,3,480,7,25,125,2500,pbp02,interleaved-sim-sim,154,109,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.357Z,100,0.1
_ecfc97f847e6ce87,3,480,23,25,438,2500,pbp02,interleaved-sim-sim,452,1427,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.358Z,100,0.1
_ecfc97f847e6ce87,3,480,6,25,496,2500,pbp02,interleaved-sim-sim,425,2101,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.359Z,100,0.1
_ecfc97f847e6ce87,3,480,4,25,132,2500,pbp02,interleaved-sim-sim,139,379,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.361Z,100,0.1
_ecfc97f847e6ce87,3,480,20,25,260,2500,pbp02,interleaved-sim-sim,251,405,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.364Z,100,0.1
_ecfc97f847e6ce87,3,480,11,25,178,2500,pbp02,interleaved-sim-sim,140,321,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.365Z,100,0.1
_ecfc97f847e6ce87,3,480,9,25,370,2500,pbp02,interleaved-sim-sim,387,931,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.366Z,100,0.1
_ecfc97f847e6ce87,3,480,10,25,117,2500,pbp02,interleaved-sim-sim,156,69,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.367Z,100,0.1
_ecfc97f847e6ce87,3,480,21,25,43,2500,pbp02,interleaved-sim-sim,36,29,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.368Z,100,0.1
_ecfc97f847e6ce87,3,480,18,25,209,2500,pbp02,interleaved-sim-sim,237,317,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.369Z,100,0.1
_ecfc97f847e6ce87,3,480,17,25,186,2500,pbp02,interleaved-sim-sim,217,363,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.372Z,100,0.1
_ecfc97f847e6ce87,3,480,16,25,148,2500,pbp02,interleaved-sim-sim,175,148,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.373Z,100,0.1
_ecfc97f847e6ce87,3,480,22,25,635,2500,pbp02,interleaved-sim-sim,540,1902,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.373Z,100,0.1
_ecfc97f847e6ce87,3,480,19,25,48,2500,pbp02,interleaved-sim-sim,51,55,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.374Z,100,0.1
_ecfc97f847e6ce87,3,480,15,25,235,2500,pbp02,interleaved-sim-sim,199,582,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.376Z,100,0.1
_ecfc97f847e6ce87,3,480,1,25,114,2500,pbp02,interleaved-sim-sim,108,168,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.377Z,100,0.1
_ecfc97f847e6ce87,3,480,25,25,133,2500,pbp02,interleaved-sim-sim,160,233,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.380Z,100,0.1
_ecfc97f847e6ce87,3,480,8,25,437,2500,pbp02,interleaved-sim-sim,426,1781,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.381Z,100,0.1
_ecfc97f847e6ce87,3,480,13,25,372,2500,pbp02,interleaved-sim-sim,354,731,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.382Z,100,0.1
_ecfc97f847e6ce87,3,480,12,25,78,2500,pbp02,interleaved-sim-sim,81,42,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.383Z,100,0.1
_ecfc97f847e6ce87,3,480,14,25,58,2500,pbp02,interleaved-sim-sim,56,30,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.385Z,100,0.1
_ecfc97f847e6ce87,3,480,24,25,61,2500,pbp02,interleaved-sim-sim,73,36,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:07:21.386Z,100,0.1
_ecfc97f847e6ce87,3,480,5,25,180,2500,pbp02,interleaved-sim-sim,173,259,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:07:21.389Z,100,0.1
_6ae9944a9572e38d,1,120,1,25,88,2500,pbp02,interleaved-sim-sim,82,99,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.630Z,0.1,0.1
_6ae9944a9572e38d,1,120,7,25,114,2500,pbp02,interleaved-sim-sim,94,64,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.631Z,0.1,0.1
_6ae9944a9572e38d,1,120,4,25,151,2500,pbp02,interleaved-sim-sim,131,259,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.633Z,0.1,0.1
_6ae9944a9572e38d,1,120,20,25,260,2500,pbp02,interleaved-sim-sim,246,107,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.633Z,0.1,0.1
_6ae9944a9572e38d,1,120,5,25,97,2500,pbp02,interleaved-sim-sim,116,77,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.634Z,0.1,0.1
_6ae9944a9572e38d,1,120,22,25,108,2500,pbp02,interleaved-sim-sim,100,89,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.635Z,0.1,0.1
_6ae9944a9572e38d,1,120,10,25,220,2500,pbp02,interleaved-sim-sim,234,426,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.638Z,0.1,0.1
_6ae9944a9572e38d,1,120,13,25,408,2500,pbp02,interleaved-sim-sim,373,1524,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.639Z,0.1,0.1
_6ae9944a9572e38d,1,120,12,25,77,2500,pbp02,interleaved-sim-sim,85,43,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.640Z,0.1,0.1
_6ae9944a9572e38d,1,120,19,25,243,2500,pbp02,interleaved-sim-sim,223,164,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.642Z,0.1,0.1
_6ae9944a9572e38d,1,120,17,25,458,2500,pbp02,interleaved-sim-sim,424,1592,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.643Z,0.1,0.1
_6ae9944a9572e38d,1,120,9,25,251,2500,pbp02,interleaved-sim-sim,250,574,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.644Z,0.1,0.1
_6ae9944a9572e38d,1,120,18,25,496,2500,pbp02,interleaved-sim-sim,410,1120,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.647Z,0.1,0.1
_6ae9944a9572e38d,1,120,16,25,354,2500,pbp02,interleaved-sim-sim,337,1089,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.648Z,0.1,0.1
_6ae9944a9572e38d,1,120,11,25,217,2500,pbp02,interleaved-sim-sim,179,326,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.650Z,0.1,0.1
_6ae9944a9572e38d,1,120,2,25,344,2500,pbp02,interleaved-sim-sim,328,331,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.651Z,0.1,0.1
_6ae9944a9572e38d,1,120,8,25,103,2500,pbp02,interleaved-sim-sim,93,57,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.652Z,0.1,0.1
_6ae9944a9572e38d,1,120,25,25,103,2500,pbp02,interleaved-sim-sim,87,189,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.654Z,0.1,0.1
_6ae9944a9572e38d,1,120,14,25,192,2500,pbp02,interleaved-sim-sim,186,135,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.657Z,0.1,0.1
_6ae9944a9572e38d,1,120,24,25,513,2500,pbp02,interleaved-sim-sim,507,2657,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.658Z,0.1,0.1
_6ae9944a9572e38d,1,120,21,25,117,2500,pbp02,interleaved-sim-sim,101,52,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.661Z,0.1,0.1
_6ae9944a9572e38d,1,120,15,25,208,2500,pbp02,interleaved-sim-sim,213,153,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.664Z,0.1,0.1
_6ae9944a9572e38d,1,120,3,25,197,2500,pbp02,interleaved-sim-sim,207,325,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.666Z,0.1,0.1
_6ae9944a9572e38d,1,120,6,25,159,2500,pbp02,interleaved-sim-sim,142,235,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:15.667Z,0.1,0.1
_6ae9944a9572e38d,1,120,23,25,70,2500,pbp02,interleaved-sim-sim,59,29,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:15.671Z,0.1,0.1
_6ae9944a9572e38d,2,120,5,25,48,2500,pbp02,interleaved-sim-dis,49,24,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.624Z,0.1,0.1
_6ae9944a9572e38d,2,120,7,25,130,2500,pbp02,interleaved-sim-dis,113,151,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.625Z,0.1,0.1
_6ae9944a9572e38d,2,120,19,25,194,2500,pbp02,interleaved-sim-dis,182,166,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.625Z,0.1,0.1
_6ae9944a9572e38d,2,120,9,25,302,2500,pbp02,interleaved-sim-dis,243,187,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.626Z,0.1,0.1
_6ae9944a9572e38d,2,120,1,25,529,2500,pbp02,interleaved-sim-dis,566,1033,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.627Z,0.1,0.1
_6ae9944a9572e38d,2,120,21,25,140,2500,pbp02,interleaved-sim-dis,108,191,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.628Z,0.1,0.1
_6ae9944a9572e38d,2,120,2,25,415,2500,pbp02,interleaved-sim-dis,338,1467,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.631Z,0.1,0.1
_6ae9944a9572e38d,2,120,24,25,108,2500,pbp02,interleaved-sim-dis,100,80,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.632Z,0.1,0.1
_6ae9944a9572e38d,2,120,18,25,65,2500,pbp02,interleaved-sim-dis,58,52,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.633Z,0.1,0.1
_6ae9944a9572e38d,2,120,17,25,107,2500,pbp02,interleaved-sim-dis,75,101,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.635Z,0.1,0.1
_6ae9944a9572e38d,2,120,16,25,94,2500,pbp02,interleaved-sim-dis,85,108,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.636Z,0.1,0.1
_6ae9944a9572e38d,2,120,4,25,316,2500,pbp02,interleaved-sim-dis,242,1050,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.637Z,0.1,0.1
_6ae9944a9572e38d,2,120,8,25,65,2500,pbp02,interleaved-sim-dis,55,77,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.639Z,0.1,0.1
_6ae9944a9572e38d,2,120,10,25,85,2500,pbp02,interleaved-sim-dis,73,39,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.640Z,0.1,0.1
_6ae9944a9572e38d,2,120,25,25,170,2500,pbp02,interleaved-sim-dis,136,159,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.641Z,0.1,0.1
_6ae9944a9572e38d,2,120,15,25,140,2500,pbp02,interleaved-sim-dis,111,60,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.642Z,0.1,0.1
_6ae9944a9572e38d,2,120,6,25,124,2500,pbp02,interleaved-sim-dis,116,83,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.644Z,0.1,0.1
_6ae9944a9572e38d,2,120,23,25,254,2500,pbp02,interleaved-sim-dis,234,530,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.646Z,0.1,0.1
_6ae9944a9572e38d,2,120,22,25,130,2500,pbp02,interleaved-sim-dis,143,86,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.648Z,0.1,0.1
_6ae9944a9572e38d,2,120,3,25,77,2500,pbp02,interleaved-sim-dis,63,33,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.649Z,0.1,0.1
_6ae9944a9572e38d,2,120,13,25,118,2500,pbp02,interleaved-sim-dis,104,88,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.650Z,0.1,0.1
_6ae9944a9572e38d,2,120,11,25,79,2500,pbp02,interleaved-sim-dis,85,124,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.651Z,0.1,0.1
_6ae9944a9572e38d,2,120,12,25,267,2500,pbp02,interleaved-sim-dis,264,458,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.652Z,0.1,0.1
_6ae9944a9572e38d,2,120,20,25,246,2500,pbp02,interleaved-sim-dis,212,312,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:08:38.654Z,0.1,0.1
_6ae9944a9572e38d,2,120,14,25,47,2500,pbp02,interleaved-sim-dis,42,28,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:08:38.656Z,0.1,0.1
_d40c482c0d9eb55d,1,120,10,25,236,2500,pbp02,interleaved-sim-sim,276,550,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:09:14.866Z,100,0.1
_d40c482c0d9eb55d,1,120,13,25,83,2500,pbp02,interleaved-sim-sim,79,36,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.867Z,100,0.1
_d40c482c0d9eb55d,1,120,1,25,102,2500,pbp02,interleaved-sim-sim,106,69,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.868Z,100,0.1
_d40c482c0d9eb55d,1,120,23,25,173,2500,pbp02,interleaved-sim-sim,257,141,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:09:14.870Z,100,0.1
_d40c482c0d9eb55d,1,120,20,25,384,2500,pbp02,interleaved-sim-sim,372,1116,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:09:14.871Z,100,0.1
_d40c482c0d9eb55d,1,120,4,25,308,2500,pbp02,interleaved-sim-sim,277,936,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:09:14.872Z,100,0.1
_d40c482c0d9eb55d,1,120,11,25,198,2500,pbp02,interleaved-sim-sim,246,511,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:09:14.876Z,100,0.1
_d40c482c0d9eb55d,1,120,25,25,124,2500,pbp02,interleaved-sim-sim,141,173,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:09:14.877Z,100,0.1
_d40c482c0d9eb55d,1,120,21,25,414,2500,pbp02,interleaved-sim-sim,375,976,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.878Z,100,0.1
_d40c482c0d9eb55d,1,120,2,25,156,2500,pbp02,interleaved-sim-sim,187,112,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:09:14.880Z,100,0.1
_d40c482c0d9eb55d,1,120,14,25,516,2500,pbp02,interleaved-sim-sim,464,1060,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.881Z,100,0.1
_d40c482c0d9eb55d,1,120,7,25,159,2500,pbp02,interleaved-sim-sim,184,87,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.883Z,100,0.1
_d40c482c0d9eb55d,1,120,3,25,135,2500,pbp02,interleaved-sim-sim,163,83,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.886Z,100,0.1
_d40c482c0d9eb55d,1,120,17,25,93,2500,pbp02,interleaved-sim-sim,77,58,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.887Z,100,0.1
_d40c482c0d9eb55d,1,120,15,25,182,2500,pbp02,interleaved-sim-sim,155,95,"Only in the left scenes, exists: ( objects that are 1)",true,2022-02-15T16:09:14.889Z,100,0.1
_d40c482c0d9eb55d,1,120,12,25,223,2500,pbp02,interleaved-sim-sim,201,739,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.890Z,100,0.1
_d40c482c0d9eb55d,1,120,6,25,339,2500,pbp02,interleaved-sim-sim,348,620,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.891Z,100,0.1
_d40c482c0d9eb55d,1,120,5,25,174,2500,pbp02,interleaved-sim-sim,179,310,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.892Z,100,0.1
_d40c482c0d9eb55d,1,120,24,25,123,2500,pbp02,interleaved-sim-sim,125,74,"Only in the right scenes, exists: ( objects that are 2)",true,2022-02-15T16:09:14.896Z,100,0.1
